"date","tz","Hospital_PK","Level","PDR","PBR","total","A01","A02","A03","A04","A05","A06","A07","A08","A09","A10","A11","A12","A13","A14","A15","A16","A17","C01","C02","C03","C04","C05","C06","B01","B02","B03","B04","B05","B06","Light"
2013-11-26,"[16,20)",22,1,10.1666666666667,0.537037037037037,61,48,6,4,3,0,0,2,10,46,3,0,9,14,3,23,3523,1,0,1,21,0,4,79,0,4,1,4,10,0,1
2013-11-26,"[16,20)",35,1,25,0.612745098039216,125,104,18,3,0,0,0,5,23,97,0,0,14,12,3,70,5678,4,3,0,12,8,3,171,0,1,0,3,7,4,3
2013-11-26,"[16,20)",11,2,4.75,0.558823529411765,17,14,5,0,0,0,0,0,2,9,6,0,5,0,1,8,241,0,0,0,1,0,2,43,0,0,10,0,0,0,1
2013-11-26,"[16,20)",12,2,6.33333333333333,0.76,20,9,9,1,0,0,0,0,0,17,3,0,9,8,0,0,0,0,0,0,27,0,0,0,0,0,0,3,0,0,1
2013-11-26,"[16,20)",13,2,5,0.225,10,6,3,0,1,0,0,0,2,7,1,0,5,3,1,4,510,0,0,0,2,0,0,36,0,0,2,0,0,0,1
2013-11-26,"[16,20)",14,2,3.8,0.6,19,8,9,1,1,0,0,0,1,16,2,0,7,5,1,4,606,0,0,1,3,2,3,23,0,0,0,5,0,0,1
2013-11-26,"[16,20)",16,2,1.33333333333333,0.075,4,1,1,1,0,1,0,0,0,4,0,0,7,1,1,1,9,0,0,0,0,0,1,30,0,0,7,5,7,0,1
2013-11-26,"[16,20)",17,2,4,0.2,5,3,1,0,0,0,0,0,0,4,1,0,1,3,1,0,0,0,0,0,2,0,0,14,0,0,14,0,0,0,1
2013-11-26,"[16,20)",40,2,10,0.666666666666667,10,8,0,2,0,0,0,0,3,7,0,0,1,2,3,0,0,0,1,0,0,2,0,11,0,0,2,0,0,0,1
2013-11-26,"[20,24)",1,1,10.2857142857143,0.596638655462185,73,48,14,9,1,0,0,6,21,43,3,0,15,15,2,41,6132,1,0,0,2,2,11,82,1,0,1,2,10,0,1
2013-11-26,"[20,24)",6,1,2,0.19047619047619,0,3,1,0,0,0,0,0,0,0,0,0,1,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2013-11-26,"[20,24)",22,1,10.8333333333333,0.592592592592593,65,52,8,4,1,0,0,2,17,42,3,1,13,6,3,24,2082,0,0,1,3,0,5,91,0,2,0,3,9,0,1
2013-11-26,"[20,24)",35,1,25.6,0.627450980392157,128,106,11,11,0,0,0,6,28,94,0,0,15,15,5,77,5678,4,6,0,12,8,4,172,0,1,0,1,6,4,3
2013-11-26,"[20,24)",11,2,6,0.588235294117647,18,13,7,0,2,2,0,0,2,12,4,0,9,0,1,6,340,0,0,0,1,0,2,43,0,0,10,0,0,0,1
2013-11-26,"[20,24)",12,2,6.5,0.52,13,4,8,1,0,0,0,0,0,8,5,0,8,7,0,0,0,0,0,1,27,0,0,0,0,0,0,3,0,0,1
2013-11-26,"[20,24)",13,2,9,0.425,18,11,6,0,1,0,0,0,4,12,2,0,6,4,0,2,242,0,0,0,0,0,0,36,0,0,3,0,0,0,1
2013-11-26,"[20,24)",14,2,4.25,0.466666666666667,17,7,6,1,2,1,0,1,1,12,3,0,11,10,2,2,397,0,0,0,0,2,3,23,0,0,0,4,0,0,1
2013-11-26,"[20,24)",16,2,2.66666666666667,0.175,8,5,1,1,1,0,0,0,0,8,0,0,5,5,1,0,0,0,0,0,0,0,1,30,0,0,7,5,7,0,1
2013-11-26,"[20,24)",17,2,3,0.15,8,2,0,1,0,0,0,0,0,4,4,0,1,0,2,1,29,0,1,0,0,0,0,16,0,0,14,0,0,0,1
2013-11-26,"[20,24)",40,2,7,0.466666666666667,7,3,1,3,0,0,0,0,2,5,0,0,5,7,0,0,0,0,0,0,0,3,0,11,0,0,2,0,0,0,1
2013-11-27,"[0,4)",1,1,9.14285714285714,0.521008403361345,65,50,10,2,2,0,0,5,18,41,1,0,5,4,1,40,6282,1,0,0,0,0,0,118,1,0,1,1,10,0,1
2013-11-27,"[0,4)",6,1,2,0.19047619047619,0,4,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2013-11-27,"[0,4)",22,1,10.3333333333333,0.574074074074074,62,50,3,9,0,0,0,1,19,40,2,0,6,4,2,31,2412,0,0,0,0,0,0,0,0,2,0,3,9,0,1
2013-11-27,"[0,4)",35,1,31,0.602941176470588,123,106,9,8,1,0,0,6,27,89,1,0,9,17,5,77,5678,4,2,0,165,0,0,0,0,1,0,1,6,4,3
2013-11-27,"[0,4)",11,2,6,0.529411764705882,17,15,3,0,0,0,0,0,2,10,5,0,3,1,0,10,124,0,0,0,34,0,0,34,0,0,8,0,0,0,1
2013-11-27,"[0,4)",12,2,7.5,0.6,15,8,7,0,0,0,0,0,0,13,1,1,7,5,0,0,0,0,0,1,22,0,0,0,0,0,0,3,0,0,1
2013-11-27,"[0,4)",13,2,4,0.2,8,7,1,0,0,0,0,0,0,6,2,0,3,2,0,4,575,0,0,0,0,0,0,25,0,0,2,0,0,0,1
2013-11-27,"[0,4)",14,2,3.75,0.5,15,10,3,2,0,0,0,0,0,13,2,0,4,5,0,7,275,0,0,0,0,0,0,28,0,0,0,3,0,0,1
2013-11-27,"[0,4)",16,2,3,0.125,6,3,1,1,1,0,0,0,0,6,0,0,3,5,1,1,27,0,0,0,25,0,1,25,0,0,6,3,8,0,1
2013-11-27,"[0,4)",17,2,3,0.15,5,2,1,0,0,0,0,0,1,3,1,0,2,4,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2013-11-27,"[0,4)",40,2,8,0.533333333333333,8,6,1,1,0,0,0,1,3,4,0,0,4,6,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1
2013-11-27,"[4,8)",1,1,8.85714285714286,0.521008403361345,62,50,10,2,0,0,0,4,18,39,1,0,4,5,0,40,6462,1,0,0,0,0,0,118,1,0,0,1,10,0,1
2013-11-27,"[4,8)",6,1,1.5,0.142857142857143,0,3,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2013-11-27,"[4,8)",22,1,9.66666666666667,0.537037037037037,58,52,1,5,0,0,0,1,17,38,2,0,0,7,0,33,2562,0,0,0,0,0,0,0,0,2,0,3,8,0,1
2013-11-27,"[4,8)",35,1,31.25,0.612745098039216,125,108,10,7,0,0,0,7,29,89,0,0,3,9,1,82,5678,5,2,1,164,0,0,1,0,0,0,0,6,5,3
2013-11-27,"[4,8)",11,2,5.66666666666667,0.5,16,13,4,0,0,0,0,0,2,10,4,0,4,1,0,10,334,0,0,0,34,0,0,34,0,0,8,0,0,0,1
2013-11-27,"[4,8)",12,2,7.5,0.6,15,11,4,0,0,0,0,0,0,13,2,0,3,5,0,0,0,0,0,2,23,0,0,0,0,0,0,3,0,0,1
2013-11-27,"[4,8)",13,2,5,0.25,10,8,2,0,0,0,0,0,0,9,1,0,0,1,0,5,722,0,0,0,0,0,0,25,0,0,2,0,0,0,1
2013-11-27,"[4,8)",14,2,4.25,0.533333333333333,17,10,2,4,1,0,0,0,0,10,7,0,4,2,0,8,425,0,0,0,0,0,0,28,0,0,0,3,0,0,1
2013-11-27,"[4,8)",16,2,3,0.15,6,5,1,0,0,0,0,0,0,6,0,0,3,3,0,3,297,0,0,0,25,0,1,25,0,0,6,3,8,0,1
2013-11-27,"[4,8)",40,2,9,0.6,9,6,2,1,0,0,0,2,3,4,0,0,3,3,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,1
2013-11-27,"[8,12)",1,1,9.42857142857143,0.554621848739496,66,54,9,3,0,0,0,4,19,42,1,0,7,5,1,43,6732,1,0,0,22,0,6,117,1,0,0,1,10,0,1
2013-11-27,"[8,12)",6,1,1,0.0952380952380952,0,1,1,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2013-11-27,"[8,12)",22,1,10.6666666666667,0.564814814814815,64,54,4,3,2,1,0,1,17,44,2,0,13,7,2,33,2862,0,0,2,25,0,3,26,0,2,0,3,8,0,1
2013-11-27,"[8,12)",35,1,33,0.647058823529412,132,114,13,5,0,0,0,7,30,95,0,0,8,2,1,84,5678,5,5,1,124,0,0,5,0,0,0,0,5,5,3
2013-11-27,"[8,12)",11,2,7.33333333333333,0.588235294117647,18,15,5,0,1,1,0,0,2,13,3,0,4,0,5,6,202,0,0,0,24,0,0,38,0,0,7,0,0,0,1
2013-11-27,"[8,12)",12,2,8.5,0.68,16,11,5,1,0,0,0,0,0,15,1,0,3,2,0,0,0,0,0,2,24,0,0,0,0,0,0,3,0,0,1
2013-11-27,"[8,12)",13,2,7.5,0.375,15,11,4,0,0,0,0,0,1,14,0,0,5,1,0,8,935,1,0,0,6,0,0,26,0,0,2,0,0,0,1
2013-11-27,"[8,12)",14,2,5.5,0.733333333333333,22,14,4,4,0,0,0,0,1,18,3,0,7,3,0,10,605,0,0,0,0,0,0,28,0,0,0,3,0,0,1
2013-11-27,"[8,12)",16,2,5.5,0.25,12,8,2,0,1,0,0,0,0,12,0,0,5,2,1,2,352,0,0,1,18,0,2,24,0,0,6,3,8,0,1
2013-11-27,"[8,12)",17,2,4,0.2,8,3,1,0,0,0,0,1,0,6,1,0,2,1,0,2,36,1,0,0,1,0,0,0,0,0,11,0,0,0,1
2013-11-27,"[8,12)",40,2,14,0.866666666666667,14,7,2,4,1,0,0,2,4,7,1,0,5,4,0,0,0,0,0,0,6,1,0,3,0,0,2,0,0,0,2
2013-11-27,"[12,16)",1,1,9.75,0.605042016806723,78,60,8,4,4,2,0,5,24,48,1,0,13,6,2,43,6912,1,0,4,17,0,10,115,2,3,1,1,12,0,1
2013-11-27,"[12,16)",6,1,10,0.952380952380952,0,13,7,0,0,0,0,0,0,0,0,0,3,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
2013-11-27,"[12,16)",22,1,13.5,0.740740740740741,80,71,5,4,1,0,0,4,17,52,6,1,6,9,4,33,3071,0,0,1,18,0,5,60,0,1,0,7,9,0,3
2013-11-27,"[12,16)",35,1,16.875,0.661764705882353,135,115,19,1,0,0,0,7,25,103,0,0,6,20,10,81,6275,6,11,1,49,1,0,119,0,1,1,1,4,5,3
2013-11-27,"[12,16)",11,2,4.25,0.470588235294118,14,9,7,0,0,1,0,0,0,12,2,0,7,1,2,3,382,0,0,0,13,0,0,38,0,0,9,0,0,0,1
2013-11-27,"[12,16)",12,2,6.66666666666667,0.8,21,14,5,1,0,0,0,0,0,19,2,0,4,3,0,0,0,0,0,2,25,0,0,0,0,0,0,3,0,0,1
2013-11-27,"[12,16)",13,2,7.5,0.375,15,11,4,0,0,0,0,0,0,15,0,0,0,1,0,9,1202,1,0,0,6,0,1,28,0,0,2,0,0,0,1
2013-11-27,"[12,16)",14,2,4,0.666666666666667,20,10,9,1,0,0,0,0,2,16,1,1,8,8,2,3,781,0,0,0,5,0,0,28,0,0,1,3,0,0,1
2013-11-27,"[12,16)",16,2,6,0.3,13,9,3,0,0,0,0,0,0,13,0,0,6,9,1,2,98,0,0,0,10,0,2,25,0,0,8,3,8,0,1
2013-11-27,"[12,16)",17,2,3,0.15,6,2,1,0,0,0,0,0,0,6,0,0,0,0,1,3,70,0,1,0,4,0,0,12,0,0,9,0,0,0,1
2013-11-27,"[12,16)",40,2,10,0.666666666666667,10,6,2,2,0,0,0,0,2,7,1,0,2,4,2,0,0,0,0,0,6,2,0,16,0,0,1,0,1,0,1
2013-11-27,"[16,20)",1,1,6.625,0.420168067226891,53,42,6,2,3,0,0,5,16,32,0,0,11,10,6,31,6047,0,0,0,7,0,11,112,1,0,0,1,9,0,1
2013-11-27,"[16,20)",6,1,7.5,0.714285714285714,0,13,2,0,0,0,0,0,0,0,0,0,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2013-11-27,"[16,20)",22,1,10.3333333333333,0.546296296296296,62,48,9,2,2,1,0,4,11,41,4,2,12,14,6,23,2846,0,0,0,6,0,5,74,0,1,2,4,8,0,1
2013-11-27,"[16,20)",35,1,25.2,0.617647058823529,126,109,15,2,0,0,0,10,23,93,0,0,8,10,5,87,4757,6,6,1,10,12,1,171,0,1,1,1,6,5,3
2013-11-27,"[16,20)",11,2,4.25,0.352941176470588,11,8,3,1,4,1,0,1,0,8,2,0,9,0,1,2,532,0,0,1,1,0,1,38,0,0,9,0,0,0,1
2013-11-27,"[16,20)",12,2,8,0.96,28,16,6,2,0,0,0,1,3,20,4,0,9,11,0,0,0,0,0,2,26,0,0,0,0,0,0,3,0,0,3
2013-11-27,"[16,20)",13,2,8,0.375,16,12,3,0,0,1,0,1,5,10,0,0,6,7,1,4,1502,1,0,1,1,0,2,28,0,0,2,0,0,0,1
2013-11-27,"[16,20)",14,2,3.6,0.566666666666667,18,9,7,1,1,0,0,0,2,14,1,1,6,8,2,6,484,0,0,0,0,0,1,29,0,0,1,3,0,0,1
2013-11-27,"[16,20)",16,2,6,0.3,12,8,4,0,0,0,0,0,0,12,0,0,7,6,1,2,76,0,0,0,0,0,2,26,0,0,10,4,8,0,1
2013-11-27,"[16,20)",17,2,4,0.2,7,3,1,0,0,0,0,0,2,2,2,1,4,1,2,3,100,0,1,0,4,1,0,18,0,0,10,0,0,0,1
2013-11-27,"[16,20)",40,2,9,0.6,9,7,2,0,0,0,0,0,1,7,1,0,3,0,0,0,0,0,0,0,0,2,0,24,0,0,2,0,1,0,1
2013-11-27,"[20,24)",1,1,6.57142857142857,0.361344537815126,45,40,2,1,1,0,2,5,11,29,0,0,10,5,4,26,6197,0,0,0,2,0,11,111,1,0,0,1,8,0,1
2013-11-27,"[20,24)",6,1,7,0.666666666666667,0,11,2,1,0,0,0,0,0,0,0,0,3,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2013-11-27,"[20,24)",22,1,9.5,0.509259259259259,57,47,3,5,2,0,0,3,8,43,3,0,9,13,1,26,3086,0,0,0,3,0,5,74,0,4,1,3,9,0,1
2013-11-27,"[20,24)",35,1,24.8,0.607843137254902,124,101,15,8,0,0,0,7,29,88,0,0,17,19,10,88,4757,4,6,1,10,12,1,171,0,1,1,0,6,4,3
2013-11-27,"[20,24)",11,2,4,0.411764705882353,14,12,2,0,2,0,0,0,0,12,2,0,4,0,0,7,892,0,0,0,0,0,1,38,0,0,9,0,0,0,1
2013-11-27,"[20,24)",12,2,15,1.2,34,23,6,1,0,0,0,3,3,19,8,1,6,7,0,0,0,0,0,2,27,0,0,0,0,0,0,2,0,0,4
2013-11-27,"[20,24)",13,2,10.5,0.5,21,16,4,0,0,1,0,2,4,15,0,0,7,6,0,5,299,1,0,0,0,0,3,28,0,0,1,0,0,0,1
2013-11-27,"[20,24)",14,2,3.5,0.466666666666667,14,8,5,1,0,0,0,1,1,7,5,0,8,4,0,3,275,0,0,0,0,0,1,29,0,0,1,2,0,0,1
2013-11-27,"[20,24)",16,2,5.5,0.275,11,8,1,2,0,0,0,0,0,11,0,0,4,10,4,3,50,0,0,0,0,0,2,26,0,0,10,5,8,0,1
2013-11-27,"[20,24)",17,2,4,0.15,6,3,0,0,1,0,0,0,0,4,2,0,5,5,1,2,27,0,1,0,0,1,0,22,0,0,11,0,0,0,1
2013-11-27,"[20,24)",40,2,6,0.333333333333333,6,3,1,1,1,0,0,0,0,6,0,0,5,6,0,0,0,0,0,0,0,2,0,24,0,0,2,0,1,0,1
2013-11-28,"[0,4)",1,1,6.85714285714286,0.38655462184874,48,40,6,0,0,1,1,5,13,30,0,0,8,3,0,32,6497,0,0,1,0,0,3,100,1,0,0,1,8,0,1
2013-11-28,"[0,4)",6,1,1,0.0952380952380952,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2013-11-28,"[0,4)",22,1,8.83333333333333,0.490740740740741,53,51,2,0,0,0,0,4,9,37,3,0,2,7,1,30,3356,0,0,0,0,0,0,0,0,3,1,3,9,0,1
2013-11-28,"[0,4)",35,1,27.75,0.53921568627451,110,93,7,10,1,0,0,5,35,70,0,0,9,8,0,77,4757,2,2,0,174,0,0,0,0,2,0,0,6,2,3
2013-11-28,"[0,4)",11,2,7.33333333333333,0.617647058823529,20,15,5,1,1,0,0,0,3,13,4,0,3,1,0,6,1102,0,0,0,43,0,0,43,0,0,9,0,0,0,1
2013-11-28,"[0,4)",12,2,8.5,0.68,18,13,4,0,0,0,0,0,3,14,1,0,3,2,0,0,0,0,0,0,30,0,0,0,0,0,0,2,0,0,1
2013-11-28,"[0,4)",13,2,7,0.325,14,10,2,1,0,0,1,1,5,8,0,0,3,1,0,8,686,2,0,0,0,0,0,28,0,0,0,0,0,0,1
2013-11-28,"[0,4)",14,2,1.75,0.233333333333333,7,5,2,0,0,0,0,0,0,4,3,0,7,8,0,1,35,0,0,0,0,0,0,33,0,0,1,2,0,0,1
2013-11-28,"[0,4)",16,2,2.5,0.125,5,4,1,0,0,0,0,0,0,4,1,0,3,3,0,1,1543,0,0,1,25,0,1,26,0,0,10,5,8,0,1
2013-11-28,"[0,4)",17,2,1,0.05,3,1,0,0,0,0,0,0,1,1,1,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,1
2013-11-28,"[0,4)",40,2,3,0.2,3,2,0,1,0,0,0,1,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
2013-11-28,"[4,8)",1,1,7.14285714285714,0.394957983193277,51,41,6,0,2,0,1,5,15,28,3,0,10,3,0,33,6587,1,0,1,0,0,3,100,1,0,0,1,8,0,1
2013-11-28,"[4,8)",6,1,2,0.19047619047619,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2013-11-28,"[4,8)",22,1,8.5,0.462962962962963,51,46,3,1,1,0,0,5,10,32,4,0,2,3,0,32,3656,0,0,0,0,0,0,0,0,3,1,3,9,0,1
2013-11-28,"[4,8)",35,1,28.5,0.558823529411765,114,98,5,11,0,0,0,6,38,70,0,0,5,2,0,80,4757,2,1,0,174,0,0,0,0,2,0,0,6,3,3
2013-11-28,"[4,8)",11,2,6,0.529411764705882,17,15,1,2,0,0,0,0,1,11,5,0,2,1,0,9,1342,0,0,0,43,0,0,43,0,0,9,0,0,0,1
2013-11-28,"[4,8)",12,2,8,0.64,17,9,4,3,0,0,0,0,2,15,0,0,5,3,0,0,0,0,0,0,30,0,0,0,0,0,0,2,0,0,1
2013-11-28,"[4,8)",13,2,6.5,0.3,13,10,2,0,0,1,0,1,6,6,0,0,1,2,0,8,746,2,0,0,0,0,0,28,0,0,0,0,0,0,1
2013-11-28,"[4,8)",14,2,3,0.366666666666667,12,9,2,0,1,0,0,0,0,10,2,0,4,3,0,4,395,0,0,0,0,0,0,33,0,0,1,2,0,0,1
2013-11-28,"[4,8)",16,2,2.5,0.125,5,3,1,1,0,0,0,0,0,4,1,0,2,3,0,1,1663,0,0,1,25,0,1,26,0,0,10,5,8,0,1
2013-11-28,"[4,8)",17,2,1,0.05,3,1,0,0,0,0,0,0,0,2,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,1
2013-11-28,"[4,8)",40,2,4,0.266666666666667,4,2,0,2,0,0,0,1,0,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
2013-11-28,"[8,12)",1,1,8,0.453781512605042,55,46,7,1,2,0,0,5,14,34,2,0,13,3,0,36,6917,1,0,1,20,0,4,99,1,0,0,1,8,0,1
2013-11-28,"[8,12)",6,1,2.5,0.238095238095238,0,5,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2013-11-28,"[8,12)",22,1,9.5,0.518518518518518,57,47,7,2,0,1,0,5,12,35,4,1,9,5,0,34,3806,0,0,0,31,0,0,34,0,3,1,3,9,0,1
2013-11-28,"[8,12)",35,1,15.625,0.607843137254902,124,108,9,7,0,1,0,5,30,88,1,0,8,13,4,82,4757,3,7,0,93,3,0,69,0,3,0,0,6,4,3
2013-11-28,"[8,12)",11,2,7,0.529411764705882,16,13,2,3,0,3,0,0,1,11,4,0,4,0,0,10,1492,0,0,0,45,0,0,45,0,0,9,0,0,0,1
2013-11-28,"[8,12)",12,2,10.5,0.84,21,14,6,1,0,0,0,0,1,20,0,0,8,3,0,0,0,0,0,0,31,0,0,0,0,0,0,2,0,0,1
2013-11-28,"[8,12)",13,2,7,0.35,14,9,3,2,0,0,0,1,5,8,0,0,1,4,1,8,958,2,0,0,5,0,0,26,0,0,1,0,0,0,1
2013-11-28,"[8,12)",14,2,4.25,0.566666666666667,17,8,7,2,0,0,0,0,1,15,1,0,3,2,0,6,515,0,0,0,4,0,0,35,0,0,1,2,0,0,1
2013-11-28,"[8,12)",16,2,4,0.15,9,2,2,2,2,0,0,0,0,7,2,0,11,4,0,2,1904,0,0,0,22,0,1,26,0,0,10,5,8,0,1
2013-11-28,"[8,12)",17,2,2,0.1,4,1,1,0,0,0,0,0,1,1,2,0,2,0,0,1,35,0,0,0,0,0,0,1,0,0,11,0,0,0,1
2013-11-28,"[8,12)",40,2,3,0.2,3,2,0,1,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,2,0,0,4,0,0,2,0,1,0,1
2013-11-28,"[12,16)",1,1,6.75,0.453781512605042,55,41,10,3,0,0,0,4,12,33,6,0,6,6,3,30,7152,2,0,2,20,0,11,97,3,4,2,2,9,0,1
2013-11-28,"[12,16)",6,1,4,0.380952380952381,0,6,2,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2013-11-28,"[12,16)",22,1,10.6666666666667,0.574074074074074,63,50,9,3,2,0,0,5,12,41,4,1,8,7,2,23,4016,0,0,4,25,0,5,59,0,3,3,3,9,0,1
2013-11-28,"[12,16)",35,1,15.625,0.607843137254902,124,112,9,3,0,1,0,7,26,90,1,0,11,22,11,82,4757,4,4,0,58,6,0,112,0,2,0,1,9,5,3
2013-11-28,"[12,16)",11,2,6.25,0.735294117647059,18,17,8,0,0,0,0,0,1,14,3,0,4,0,2,6,1882,0,0,0,18,0,1,44,0,0,10,0,0,0,1
2013-11-28,"[12,16)",12,2,8.66666666666667,1.04,27,16,9,1,0,0,0,0,0,26,1,0,5,3,0,0,0,0,0,0,33,0,0,0,0,0,0,2,0,0,4
2013-11-28,"[12,16)",13,2,9.5,0.475,19,14,3,2,0,0,0,3,6,10,0,0,4,3,0,9,1165,3,1,0,4,1,0,26,0,0,3,0,0,0,1
2013-11-28,"[12,16)",14,2,2,0.333333333333333,10,6,3,1,0,0,0,0,2,8,0,0,6,6,1,2,227,0,0,0,2,0,1,36,0,0,0,4,0,0,1
2013-11-28,"[12,16)",16,2,5.5,0.25,11,8,2,0,1,0,0,0,0,11,0,0,6,6,0,3,170,0,0,1,7,0,2,26,0,0,8,5,8,0,1
2013-11-28,"[12,16)",17,2,2,0.1,5,1,1,0,0,0,0,0,2,2,1,0,1,1,1,2,68,0,0,0,2,0,0,10,0,0,12,0,0,0,1
2013-11-28,"[12,16)",40,2,5,0.333333333333333,5,4,0,1,0,0,0,0,2,3,0,0,1,5,2,0,0,0,0,0,1,0,0,19,0,0,6,0,1,0,1
2013-11-28,"[16,20)",1,1,5.375,0.352941176470588,45,33,7,2,1,0,0,5,12,25,3,0,4,3,1,26,7422,1,0,3,15,0,16,97,3,1,2,1,9,0,1
2013-11-28,"[16,20)",6,1,8,0.761904761904762,0,11,5,0,0,0,0,0,0,0,0,0,5,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2013-11-28,"[16,20)",22,1,9.16666666666667,0.5,55,41,10,3,1,0,0,2,11,38,2,2,10,7,3,19,3309,1,0,7,3,0,12,92,0,7,4,3,11,0,1
2013-11-28,"[16,20)",35,1,23.6,0.573529411764706,117,106,7,4,1,0,0,9,25,82,1,0,14,7,2,88,4757,7,2,0,14,10,0,162,0,4,1,2,8,8,3
2013-11-28,"[16,20)",11,2,5,0.558823529411765,16,14,5,0,1,0,0,0,1,14,1,0,4,0,3,5,2122,0,0,0,4,0,1,47,0,0,11,0,0,0,1
2013-11-28,"[16,20)",12,2,8.66666666666667,1.04,26,19,7,0,0,0,0,0,2,21,3,0,8,5,0,0,0,0,0,2,33,0,0,0,0,0,0,3,0,0,4
2013-11-28,"[16,20)",13,2,9.5,0.425,19,12,4,1,1,1,0,2,7,10,0,0,4,2,0,8,1378,3,1,0,3,1,1,28,0,0,2,0,0,0,1
2013-11-28,"[16,20)",14,2,2.6,0.433333333333333,13,6,6,1,0,0,0,0,1,10,2,0,4,1,0,3,287,0,0,0,3,0,1,36,0,0,0,4,0,0,1
2013-11-28,"[16,20)",16,2,4.5,0.2,10,5,2,1,1,0,0,0,0,10,0,0,11,5,2,2,28,0,0,1,0,0,3,25,0,0,11,5,8,0,1
2013-11-28,"[16,20)",17,2,1,0.05,3,1,0,0,0,0,0,0,0,1,2,0,1,2,1,1,118,0,0,0,2,0,0,11,0,0,11,0,0,0,1
2013-11-28,"[16,20)",40,2,8,0.533333333333333,8,5,2,1,0,0,0,1,1,6,0,0,1,3,2,0,0,0,0,0,0,0,0,22,0,0,7,0,1,0,1
2013-11-28,"[20,24)",1,1,5.42857142857143,0.310924369747899,38,29,3,5,0,1,0,3,9,25,1,0,9,13,5,20,7662,0,0,1,0,0,15,97,1,0,2,1,9,0,1
2013-11-28,"[20,24)",6,1,9.5,0.904761904761905,0,18,1,0,0,0,0,0,0,0,0,0,5,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
2013-11-28,"[20,24)",22,1,9.66666666666667,0.518518518518518,58,46,5,5,2,0,0,2,13,37,5,1,10,14,2,18,3549,1,0,2,1,1,13,92,0,6,2,3,11,0,1
2013-11-28,"[20,24)",35,1,24.8,0.602941176470588,123,109,11,3,1,0,0,12,26,85,0,0,11,13,3,84,4757,9,3,0,14,10,1,163,0,2,0,2,8,8,3
2013-11-28,"[20,24)",11,2,4,0.441176470588235,12,13,2,0,0,1,0,0,1,9,2,0,6,1,1,5,2272,0,0,0,0,0,1,47,0,0,9,0,0,0,1
2013-11-28,"[20,24)",12,2,10,0.8,20,15,4,1,0,0,0,0,2,17,1,0,6,5,0,0,0,0,0,2,35,0,0,0,0,0,0,3,0,0,1
2013-11-28,"[20,24)",13,2,10,0.5,20,14,3,3,0,0,0,2,5,13,0,0,4,3,0,3,1705,2,0,0,0,1,1,26,0,0,2,0,0,0,1
2013-11-28,"[20,24)",14,2,5.5,0.666666666666667,22,13,6,1,0,0,2,2,3,15,2,0,11,7,0,6,677,1,0,0,0,1,1,36,0,0,1,3,0,0,1
2013-11-28,"[20,24)",16,2,4,0.275,12,10,1,0,1,0,0,0,0,12,0,0,9,11,1,0,0,0,0,0,0,0,3,25,0,0,9,5,7,0,1
2013-11-28,"[20,24)",17,2,4,0.1,6,2,0,0,0,2,0,0,0,3,2,1,4,4,1,0,0,0,0,0,0,0,0,15,0,0,13,0,0,0,1
2013-11-28,"[20,24)",40,2,6,0.4,6,5,0,1,0,0,0,0,0,6,0,0,1,2,1,0,0,0,0,0,0,1,0,22,0,0,7,0,1,0,1
2013-11-29,"[0,4)",1,1,5.14285714285714,0.285714285714286,36,30,3,1,2,0,0,3,7,24,1,1,8,3,0,21,7812,0,0,0,0,0,0,80,1,0,2,1,9,0,1
2013-11-29,"[0,4)",6,1,1.5,0.142857142857143,0,3,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
